customer_id,customer_city,customer_state
XKwF3jVAPCj9,ipatinga,MG
yHIgqGcthCuo,curitiba,PR
q6W3hC2Vbk7n,sao paulo,SP
sMIk6pUQ1ZzC,rio de janeiro,RJ
X7CtDKrVFoNf,rio de janeiro,RJ
GxclUL17cYos,belo horizonte,MG
xVDW5dsz779s,contagem,MG
ONOJNhek7DVn,rio de janeiro,RJ
gMcLaBNTSWzO,sao paulo,SP
A0qfO2ridqLS,brasilia,DF
qBPeIBtr3vti,tres pontas,MG
57iLZJUwtwjJ,sao paulo,SP
fKgILkzSPqUe,capao da canoa,RS
v910aCmfYLuX,belo horizonte,MG
jGLlYENr8R9F,betim,MG
svWCGqiLAYrZ,sao paulo,SP
H3ovnEsDc6pE,assis,SP
GxKgk7IEfyb4,tejupa,SP
JYrUXvTVIV71,porto alegre,RS
CfLABHh50sUl,salvador,BA
nt3B36X9poon,irece,BA
mSoedxm8vPVk,araruama,RJ
Z2eqx78LNTeg,ferraz de vasconcelos,SP
sirSr1RVso0P,marilia,SP
MFM0832i2DPc,itaqui,RS
yAdHA18LNMuZ,salvador,BA
677g27d7KUiV,porto alegre,RS
AN6k469mo2JE,campinas,SP
MyuHtpR7XtEO,sao paulo,SP
3zaRsdcyN3Mk,queimadas,PB
8Ua3Rf4fQpZk,porto alegre,RS
ffnQpxYCfR7x,volta redonda,RJ
Rp9LbNKrNKSd,rio de janeiro,RJ
qSoKMxdI0QxO,padre carvalho,MG
fnAaeaWqe7JH,campos do jordao,SP
X6P9mOL43JNK,sao paulo,SP
0e2KdZUURtV9,sao paulo,SP
ZqyCSdWtVFdV,mafra,SC
KAsqrCbH94YI,lapa,PR
65W8xtXXVVm3,arvorezinha,RS
zliOffKjF0xO,joinville,SC
t5LpsIrlMPPw,ribeirao preto,SP
VLi8Vokvrcol,mogi mirim,SP
etrV72wOVJWk,garanhuns,PE
3hP0Xgm4L6or,brasilia,DF
ZaG1pn8LchEx,cabo de santo agostinho,PE
UwgtrvX6LMtd,juiz de fora,MG
tjCTBoMLZ1Ju,crixas,GO
emoT8m91E9Wh,camapua,MS
G8OPjxuk2FNF,capivari,SP
r7SKeUekPu1d,sao paulo,SP
EnMnZjinaCLe,rio de janeiro,RJ
v2hWzclvAXM7,petropolis,RJ
acqKxmlU7CZR,santo antonio do monte,MG
8qAnHvWXbJcg,belem,PA
wW9Y3p3XhIoQ,perdizes,MG
M1lefkm1Eh4S,maceio,AL
iBk1PsHHGQR9,goiania,GO
xUZzd4btcKV9,sao paulo,SP
3xMD9bUzBpOI,sao paulo,SP
VY2TuWK9g8us,jundiai,SP
2fr5VFgnC6xt,campo bom,RS
IemM1NhHg9eA,aracruz,ES
9pGRLrsIUIpZ,cordeiros,BA
JDRMRO8yphp2,sao paulo,SP
1ViV07nt5Cb8,petrolina,PE
2lNke3XqbiFO,campo grande,MS
sXfRk2E3dO8G,sao bernardo do campo,SP
iwJgP7mpjAiV,caieiras,SP
R77kYwrPjpon,guarulhos,SP
FX3Yu9o2tPBE,fortaleza,CE
I1AvliHS6nBR,matipo,MG
7gtaVAPWDFPR,presidente prudente,SP
9RVuGi2xV2Cn,fortaleza,CE
mNXmVtLWRfUK,para de minas,MG
Nxibq95loXec,curitiba,PR
GAiHnVYDbiNW,buritis,MG
VijUgprXUuFr,belo horizonte,MG
QWRFrJ8gQ3kg,resende,RJ
h0RNwDhkhpNh,chale,MG
gljnwFxz5iR1,niteroi,RJ
0WjPHV9HHNvl,paraty,RJ
HRQONNwMsHVY,rio de janeiro,RJ
UF8R96IwJWBa,brasilia,DF
Rwv2Sa5xRsj0,sao paulo,SP
c1N0vb7grERt,belo horizonte,MG
TGTKXolSY7gy,osasco,SP
Yc830VkRONs9,jau,SP
CyCyYX5yLq6D,curitiba,PR
CMtNWh1yPDWG,jundiai,SP
9VBucgpVzRmS,porto alegre,RS
lVAT7PK6Ab5H,estancia,SE
uf6SbCmlAJVQ,nilopolis,RJ
TPsihThpEhRI,guarulhos,SP
laRajXTa7YCP,candido godoi,RS
RIJMyckjAr5R,embu das artes,SP
luQvsJca8mqB,salto,SP
KeCmbe3z2R4s,louveira,SP
zYX8mTmMN262,osasco,SP
Wmb8rek9scAm,maringa,PR
PnSfckogv48o,cacapava,SP
T8ytatmyvoNg,porto alegre,RS
ltgpNwObqVC4,sao paulo,SP
opG3N8cw6Leu,itaquaquecetuba,SP
2jxAyGAoqbA9,caieiras,SP
fol8l7SoEpIU,rubiataba,GO
tz33eGaESH5C,capao da canoa,RS
tDL8ZkxHISBB,sao paulo,SP
KOg0f1ibeKJL,campo grande,MS
TekpNcHBpfhR,ourinhos,SP
IKvOBWuDhaN9,nilopolis,RJ
RW2YeL9VPKkk,avare,SP
EUxy5VthcMgG,porto nacional,TO
YwPJNrqrnlQi,pinhais,PR
pIL3GotU1oFj,sao paulo,SP
K8zZ0kmDzeJV,mozarlandia,GO
v08oFegguWs1,serra,ES
FsNC8ieHzXsF,santo anastacio,SP
4OrZzIqNi0Y5,campinas,SP
bwdszZr62QIP,carlopolis,PR
ML8kj0FO0hUf,rio de janeiro,RJ
4F5ckMBZ0ihE,varre-sai,RJ
D78SofST0JtL,rio de janeiro,RJ
ANofM4WWmOT4,rio de janeiro,RJ
c9qWEF8eBgJP,campo grande,MS
Opa4mx5UU57k,macapa,AP
Tnr3NjiLNYnc,florianopolis,SC
G6g9Ee5SrGJV,sao paulo,SP
jePSvumBZY5X,marilia,SP
b9UCTpOCIuF3,cariacica,ES
X1shA69Pdmxl,indaiatuba,SP
4Hg55kxHkWIC,brasilia,DF
aP1vasifhKZo,guarapari,ES
WlbiB3PZPCBH,sao paulo,SP
CPYN4GYFLzDx,ijui,RS
wT3kvWTkDVf4,olinda,PE
XHemFy4Clob0,santos,SP
EqyquOuvQixl,sao paulo,SP
9l230uHzXCly,paranavai,PR
8arnB39xSMLd,sao paulo,SP
P688k9HBMYrA,mirassol,SP
2w35aO0tvb73,campinas,SP
yrvuZUlKAQMN,sandolandia,TO
t8F7nj1QeBao,guaruja,SP
QLYALAlNfHd1,guarulhos,SP
Bmu1Y5HszK4D,curitiba,PR
u9wAHm5GrHTU,marica,RJ
Gi36oYau5bMq,sao paulo,SP
MFqhrvqMUPd2,curitiba,PR
okig2lK4HCXL,sao paulo,SP
q82YxsaHRDH8,rio de janeiro,RJ
bDW7UjS5G7lL,campo largo,PR
rsPf6zVxQvLQ,bertioga,SP
u67U4JFv0M2O,jau,SP
8mZkQv4fGLvv,forquilhinha,SC
ZfkjrtINMvy7,sorocaba,SP
uR0EmO2YPLug,porto velho,RO
QnAE6u4O3MWL,londrina,PR
SsmdXSFZz0dE,sao paulo,SP
ivy7731mJMJK,abre campo,MG
7iANOPcA1dkO,sao paulo,SP
x739l9bQdOf5,jundiai,SP
NmwFfG6K2k9K,ouro branco,MG
Q44AgPvYS0UO,porto alegre,RS
oi3tGmsoZLSf,rio de janeiro,RJ
mM6hS5Y8yQOp,americo brasiliense,SP
RYPECPrMYoB6,atibaia,SP
x78QYRAH8zFa,lages,SC
RpPIRze20UXp,sorocaba,SP
Ucpfu5jCVTVA,belo horizonte,MG
Xwwoo1ebzTfn,ribeirao preto,SP
twnNxIciKKp2,niteroi,RJ
NFsMcWh45pBb,nova friburgo,RJ
RQ07ncJgLInv,gravatai,RS
8bZsr4IfLMQW,contagem,MG
K9hntsBXTq71,curitiba,PR
piWL0LgzlmH2,indaiatuba,SP
u6MPWsI6DDMs,marau,RS
FT4w7Rf3nSkU,belo jardim,PE
8EQwOqvxYCgD,sao paulo,SP
g9vubGEdtzD3,macae,RJ
kZsBQnprbLVJ,rio de janeiro,RJ
NSbTCsHcq1ZD,sao paulo,SP
nvtDAfeRoxgp,sao bernardo do campo,SP
hMRXb3O62376,salvador,BA
hxTdPCjvTbK0,belo vale,MG
JHODP9zxLmPI,rio de janeiro,RJ
lSBLa6XGQAd3,maringa,PR
HE84UxNqXKx7,rio de janeiro,RJ
9LW9lKAEm12F,balneario camboriu,SC
spKm6Uc4Mjaw,sao paulo,SP
7fQZ93ax6EEi,sao paulo,SP
8YC6f0PQt8ra,diadema,SP
mINWUe6dUCqb,sao joao de meriti,RJ
CAyDSjrX5pwz,aracaju,SE
7fLQPHwyLKND,paulinia,SP
5FRfAxgyV0ZW,lajeado,RS
CtUNK0mynzeq,italva,RJ
O82nd0XR9pRb,nova iguacu,RJ
jOgH48vxpOty,jequie,BA
KIUOWGOjOl87,itaborai,RJ
vLWTDhBPs8Fm,joao pessoa,PB
UwfCmiEny8uF,bom jesus do tocantins,PA
i4vcSgVg3lRm,curitiba,PR
MgUZVpPpf79I,uberaba,MG
34m5HYqykOCt,sao fidelis,RJ
fCPAch6iLnfa,bento goncalves,RS
5uGt4cA6pXjZ,santa rita do passa quatro,SP
JD3VkWvsU43Z,madre de deus,BA
WmQd1djzlJcj,venda nova do imigrante,ES
n7Q6dpa2vtfl,jau,SP
iBWrsymwqDC6,sao paulo,SP
PMA1Y1KoP7o1,uberlandia,MG
TjdnqjQbZqU9,nova iguacu,RJ
lf1zqrgQPjq0,pelotas,RS
yeRIBO86dVdY,sao paulo,SP
4tcjKflZHKIV,amparo,SP
4JGCHJHyXY4c,sao jose do rio preto,SP
yEQS2ioB6WUb,araraquara,SP
pT2ioEzC4cxt,castelandia,GO
fPnNdQglxu7K,rio de janeiro,RJ
duxDhSgSi5Lq,porto alegre,RS
5gis3HmfrX0j,ampere,PR
V3JbmpElPSl6,franco da rocha,SP
spkHFslLHkmR,sao bernardo do campo,SP
y36kJKNqNJW6,uberlandia,MG
uoACRv2NGMmI,cajamar,SP
6uKkoPuQOx3k,paracatu,MG
EmcPOliSiQpK,sao vicente,SP
PEJb582Dm02i,guapiacu,SP
Eyp3iSW1IlHI,campinas,SP
LSBjLM6bfjXp,aracati,CE
QmKVFHTWuywu,adamantina,SP
yDLdIV6afs7W,sao paulo,SP
wkAacJps1IsB,pelotas,RS
ph1N5mGffYRT,angulo,PR
RM3rHpsnd1wt,sao paulo,SP
PbIazkfb0o1h,espirito santo do pinhal,SP
JPqXZtFpSDoJ,sao paulo,SP
FepkcJ5bgUrk,rio de janeiro,RJ
jnaLiLfoxgP0,primavera do leste,MT
5yYZwlLnyzgl,agua doce do norte,ES
T5HuSZiHjfeM,birigui,SP
jnoORh1plzuC,rio de janeiro,RJ
oxeXOvprlpEC,senhor do bonfim,BA
SpfiqHPCZeRT,santa barbara d'oeste,SP
veQHsHL9WLoF,sao paulo,SP
JrFG3e2GT3eS,brasilia,DF
BYI7f2Hzqh2L,araripina,PE
JWdOkon4KJMz,viana,ES
ZcGNUMC1c375,rio do sul,SC
11Ocli1QYMN8,lagoa grande,MG
Y6fTRn78a0k3,sao borja,RS
bEz1FAUNrrGD,rio de janeiro,RJ
7h9ykXfDvb8I,sao paulo,SP
UsMMm3zY94Ar,taubate,SP
sT5AA13QyaOR,osasco,SP
8Svp9hxmHBsN,paracatu,MG
zbJyWyzy8il3,fortaleza,CE
9wnuuILBWZEc,cuiaba,MT
sSRPF8ZvFD0z,esperantinopolis,MA
9QfR3BujzWkX,sao paulo,SP
7K6Kclp8yrQ2,sao paulo,SP
UzqIhGBMJAl7,palmital,SP
3mR2ocIQxoG4,serra,ES
BiBywwES5kdr,sao carlos,SP
ohs2PUlF9Xao,campinas,SP
EFSRWF78kf6Z,sao paulo,SP
s6wefk4dsESw,sao paulo,SP
wSu5rNNHcC0M,abrantes,BA
A1kRXFhwCWhZ,sumare,SP
uQNOr9fXSTWC,sao joaquim da barra,SP
tleIWQjIPaCk,andradina,SP
s9NysFywHo9X,campos de julio,MT
JBi7cxo2fBlU,ituiutaba,MG
RX0bhXK4xapK,porto alegre,RS
5WkW7urShyr7,jundiai,SP
SknwVb95bnch,montes claros,MG
6Uxf4s9jRiCI,aparecida de goiania,GO
cQdy6UkecBHi,sao paulo,SP
wwSdlsiF8v0H,rio bonito,RJ
RW3yiXzedC9b,betim,MG
iPDNFHjon13P,japeri,RJ
2qlZMSI2rVGt,rio de janeiro,RJ
P6qvgK9KtHQc,itatim,BA
GwRavNzwKssM,volta redonda,RJ
uxWUUvPDAnIe,paulistana,PI
oNzuhQei3vFr,palestina,SP
XjaQGGTyZ4SU,rio de janeiro,RJ
E2MONuoQfMLL,garca,SP
aq8LS4jnBZ5l,olimpia,SP
uxRuroM7945P,jundiai,SP
KqXAOAqFMexb,paracambi,RJ
qZhb7H4cOuhl,belo horizonte,MG
VbtsBpzBHeMB,sao paulo,SP
Cni5EL1Fq1GK,belo horizonte,MG
h6mcATnxcJBp,ribeirao preto,SP
Mr3pnPX5k5eX,apucarana,PR
4vdHm6ylU4xS,barbacena,MG
j28neKf3NU05,sao paulo,SP
B0AxA4B74WFB,nova era,MG
RVqO0x6QKrrc,salinas,MG
Jfh4fz6ST6ON,arcos,MG
QmEQs65bk7yF,joao pessoa,PB
bxdb53xpmDxI,teresina,PI
IiXYfq2kQDfO,varjota,CE
WQmBUF7eCpd3,queimados,RJ
G5iYcLkx4I3u,porto alegre,RS
sEsqzWRHeoNn,chaval,CE
uGeD2EY9URmN,sao jose do rio preto,SP
2xP67EPln0vv,rio claro,SP
7OumDMHFzaPq,petropolis,RJ
yKUt63p2RuCj,rio de janeiro,RJ
o9ygdlyF5tDb,porto xavier,RS
Xg9ialN8Mntt,janiopolis,PR
EcnWipUMpnST,sao paulo,SP
JIARW9qQh0Bi,sao caetano do sul,SP
P8muGMjzlumX,petropolis,RJ
VZsKcK2wzHjF,bento goncalves,RS
pWSXqUpvRYUD,caraguatatuba,SP
aJpP1ytxztVP,sao paulo,SP
piyYnA6Auhp4,rio de janeiro,RJ
Vwoce70lidAt,salvador,BA
3qyIv13hcONd,madre de deus de minas,MG
bXvdY26ATbPr,fazenda rio grande,PR
wqNmS5PxHR9X,rio de janeiro,RJ
y1tytLgDFuQD,sao francisco de itabapoana,RJ
oMswtQvNUVu1,rio azul,PR
LxIXCRD5xZ2S,braganca paulista,SP
ytAeJ24E2Nty,salvador,BA
t1MIr8QVuW0q,sao paulo,SP
ecQo2wx3HXu0,jundiai,SP
dptAqJjDEgaC,garca,SP
OfWVbd63wD8a,recife,PE
1PafLIy0Hqh6,santo andre,SP
bYeqnFMx6Lzs,joinville,SC
Hr9rxL0pn6SV,taboao da serra,SP
RBE01YCVvmUZ,sao paulo,SP
ol0xOizVG40G,sao paulo,SP
qtjKynqmmKuY,barra mansa,RJ
NxtAp2YbNk7D,alagoinhas,BA
3eEFmywQyFgF,sumare,SP
oR2UTgur5FnI,araruama,RJ
eA5kx0Y2iaWf,brusque,SC
5Nx4SbiVIARu,recife,PE
06vFFnQVyr5Q,sao paulo,SP
7GpyXktHOTDh,santo andre,SP
yRCDryhS9Z0D,recife,PE
PlY7oL1LbZbw,jundiai,SP
Jh8U2QaB6ad9,araxa,MG
MXm8bLMn29PO,cariacica,ES
e4KGUY1Qs17r,sao paulo,SP
ZloTvhTXiEbC,caxias do sul,RS
nNOtTPiKGAJq,belo horizonte,MG
0GUShpBarE3x,teresina de goias,GO
8I57R5s0ilpm,marica,RJ
v4EiAhwcLE1F,granja,CE
TNTJbE3IyFe7,adrianopolis,PR
KCNBtNPgBZQ4,sao paulo,SP
IQIql4YzMi0t,sao paulo,SP
FQwjC6X5YnkT,cachoeira de minas,MG
32GwWoPGj7sb,sao paulo,SP
XQInJSpcOfuH,recife,PE
0WPFGwknJJTe,sao bernardo do campo,SP
4y7NO4V1GzW5,sao paulo,SP
PGnnnOTFptmq,avai,SP
zpoj3k0XztGd,sao paulo,SP
BgwGyYOOwC5M,guaratuba,PR
DV9KwyQfq1RJ,sao paulo,SP
jYdu7c56Ckvd,irara,BA
qV9W2mSP6Qbb,santa barbara d'oeste,SP
aPM46eNCxUgF,canoas,RS
Gl8mkl2mQPui,goiania,GO
D1u2WhuLqBBf,castro,PR
WRaiRMtM4fHA,rio de janeiro,RJ
ojb0EhvD0RZY,santo antonio do aracangua,SP
3jXJz3rXi0Zb,sumare,SP
ZUG8wdqZaNLb,catigua,SP
o4IwrzgXwzLw,mesquita,RJ
Fnq5jVrW27Dj,arraial d'ajuda,BA
vrJxPtFXocFu,santos,SP
WTE9LTvgYMqS,carapicuiba,SP
ZQJ2x0LydpvF,sorocaba,SP
ISyrH7ffw0va,viradouro,SP
bYi9qQjd9rUo,campo limpo paulista,SP
bDOJxY84oE4C,tramandai,RS
aEnZusllNh45,sao paulo,SP
3buAbENzc6Ae,florianopolis,SC
pIbIcSqwBmMT,paranagua,PR
yHeRkIgopJ3f,serra,ES
myMK8BgfO6rD,campinas,SP
UAuasU72Ij34,montenegro,RS
rB2cIMnWFOP4,barueri,SP
YGnn8kTQ2NSw,sao paulo,SP
zBqXfP8se5iB,nova iguacu,RJ
zrPsqpQLPXWV,barueri,SP
RmWgNJOGozAu,resende,RJ
rCfutSTsZKCR,sao fidelis,RJ
xojPBk43LqB2,sao paulo,SP
RWe3IIIXs9tt,belem,PA
TakxB73mqLX7,ubajara,CE
ZbKZslHO4j9L,canoas,RS
Tu48KsPEC0sm,sao paulo,SP
McittqYgahYz,ituiutaba,MG
hCKREg62yTHR,maringa,PR
p0FIBVYywN15,rio de janeiro,RJ
HnO6xYysp5lT,porto alegre,RS
nT3onYkKRUvM,guarani,MG
eETOfVHr3kR2,sao paulo,SP
R5COlYhAeiBh,vassouras,RJ
PYDvqk2gHE5V,jundiai,SP
DFsdAJkqEve6,sao paulo,SP
xRVQSOrXXnj7,belo horizonte,MG
M6HYIU6IlPU4,itapetininga,SP
eF4F6QN1Vov2,niteroi,RJ
Dv567TtjYMeY,canoinhas,SC
idvgAd8KcVAY,sao jose do rio preto,SP
ywfveSg8vbg5,palmas,TO
mOJsVh57Xrsa,osasco,SP
EPDWG3CboSuv,sao paulo,SP
sa5tUk6EOCVB,duque de caxias,RJ
ZAoNKU1zmq1d,palmas,TO
yaFmpgniob3N,curitiba,PR
Yo1J2Jze5914,sao jose do rio preto,SP
HB9t7zMTIty2,sao paulo,SP
5DJbyjeLcvdU,vitoria,ES
rtuZpga6MJLg,bebedouro,SP
9Zs3d5lCULwm,presidente venceslau,SP
mYcg656F0z29,atibaia,SP
sqwwnu4T1FMP,nova friburgo,RJ
ccaGq3wnbwQY,rio de janeiro,RJ
0RNOKhH3vyhc,caieiras,SP
03TrKP0Pvt1Y,belo horizonte,MG
FSUJ9kBLBPnt,rio de janeiro,RJ
45sorRm35FsJ,rio de janeiro,RJ
NDQG2rqZboxa,rolandia,PR
pnc9mE4axa9Q,recife,PE
ETTlMfkZ7Vkb,votuporanga,SP
VMCyuR51r0u9,vila velha,ES
mRDmxJLAIsSI,sao paulo,SP
VGOYEIMdOkCI,rio de janeiro,RJ
OvGVYtbfiQmq,nova friburgo,RJ
SEacdbdO3vap,belo horizonte,MG
XiMu66ieFc2Q,aracaju,SE
B2oB8qgcqwUz,mogi das cruzes,SP
L7G3BMjl0y5S,sao paulo,SP
skydoRyYx4cW,novo hamburgo,RS
PqBnNubw794f,rio de janeiro,RJ
emRckxFAZiNG,cosmopolis,SP
TqzH0NYuV5v0,juiz de fora,MG
Xt0ZpDsCWpjb,sao paulo,SP
vR8NnxbIrehJ,sao paulo,SP
v3Si8sjr9SOO,campinas,SP
C4F3tYjhi2Ph,rio de janeiro,RJ
d0RbyckIGMSV,campinas,SP
y9rgTL6f0RhW,coronel fabriciano,MG
X7m9ScVFBrAy,farroupilha,RS
eVoVdyq9iTWB,botucatu,SP
XzpyvNUZbBXI,rondonopolis,MT
psUMg7RYKP3O,juiz de fora,MG
KCj3vuWa1lYE,contagem,MG
aHJi1iOyvWVi,brasilia,DF
ARs9ycljxjC2,recife,PE
h0dj6Kb2RfA9,marechal candido rondon,PR
biBJzFmix3Xj,sao paulo,SP
GqUCW66IBOQ4,porciuncula,RJ
Boj2M7w0VLGw,franco da rocha,SP
s543xapphZ4j,belo horizonte,MG
vq0bRRfcM1HV,sao paulo,SP
4sqaz9Di7iyQ,jatai,GO
6cK1PTRbRPJJ,malacacheta,MG
VceVqEkjBLnj,belo horizonte,MG
zGibYN34AwX7,capivari,SP
iBGkZFJUHOoI,tres pontas,MG
R2PuGPnu5gyO,rio de janeiro,RJ
wf7Xw9C0MG7A,curitiba,PR
2f3YSplmHlqS,sao paulo,SP
8KSMJwLaaYOO,praia grande,SP
yDYHZ8bysSbt,parambu,CE
AHfc5M2xpAM0,guaracai,SP
PgsZBNWfGEVY,belo horizonte,MG
kZXz8id1nrtg,diadema,SP
FbD0zJSmNUp6,fernandopolis,SP
LB3pwuzoBgqM,sao paulo,SP
UNCn0TfRfaGI,governador valadares,MG
XLBISosKibZM,cachoeiro de itapemirim,ES
OZfcYszVEF7d,ipero,SP
IY6kyud9heJF,vargem grande paulista,SP
N0DOrftfaasd,joao pinheiro,MG
P3i48RqEiyC9,belo horizonte,MG
5q8pHnAIkQPY,quatigua,PR
WCM1xEDbSW6L,sao sebastiao,SP
38i2hdCYHHzr,sumare,SP
5P05lgFPacNp,serra,ES
kW246grEEWFp,capivari,SP
hGDcVWLBM3QR,joao pessoa,PB
uKTohbBwwpyY,sao caetano do sul,SP
O65Cabj4hQ54,campinas,SP
BIiwpfFFp526,sao paulo,SP
T7F68sJ6Rjlt,sao paulo,SP
IIHlwkqs6zGV,ibira,SP
SU9bfWThmRYT,sao paulo,SP
GDpD3nvbMbDJ,passo fundo,RS
DoEkHAaoxzDo,caravelas,BA
4IV1WS3Cg4xF,guarulhos,SP
b1c7yPlWtw0x,novo hamburgo,RS
VdhoqcTd51bc,petropolis,RJ
Orrl8zdl4z46,barra do pirai,RJ
dSirIEyUx75p,nova veneza,GO
wPDXshyWLyFR,rio de janeiro,RJ
wMaV0MJwGmVR,belo horizonte,MG
T9Vdn9RE5Niq,cuiaba,MT
1hl0Y6cnA13K,rio de janeiro,RJ
P570knrMCMx1,pedreira,SP
Uqp6vumZ7c0T,sao jose dos campos,SP
QG3AZsBPEmaK,rio grande,RS
sZTHtWfgnuPs,cajamar,SP
yZHXt8WvwKVe,sao paulo,SP
964YuO1Y8pat,bauru,SP
7MzI38MJvDjT,pitanga,PR
AHVNBRJOHmOh,sao borja,RS
XfiNP73pYCWk,sao paulo,SP
D3wUtA227muJ,iacanga,SP
4mExjD9kwAe2,vinhedo,SP
Kknwnzr6FEBZ,sinop,MT
bgHtFEZKHMFH,balneario camboriu,SC
Wxc7b4vM5OS1,franco da rocha,SP
2BKNYJsqkwYq,fortaleza,CE
f58CYJf6n5jv,guarulhos,SP
sNT2CAikZmjm,sao paulo,SP
sdBEGLjZKYFv,santa luzia,MG
9zEPA1hRmfEx,caxambu,MG
t5kQQu5GDLNT,campinas,SP
KeDTQqYmsnM6,rio de janeiro,RJ
YapU3aPeIpqa,juiz de fora,MG
Y0AWV5tVPXoF,sao paulo,SP
U7fnVVZLS4JS,ituporanga,SC
MPgkPIyw4ymQ,brasilia,DF
SRaeDkpsXGu0,salvador,BA
ciO4UD7Hc9BY,sao paulo,SP
1QgCQvF7ui1L,osasco,SP
wU4GzFmXGdFh,marau,RS
3RYEgjXnKkxo,contagem,MG
oWohKHCsnMJ0,santo andre,SP
jAczLFb6yD1J,viana,ES
T8rOmyDJ3GEe,brasilia,DF
579zzV4XVBdb,santa maria,RS
BKJA6K0pzNkZ,sao paulo,SP
4z3UoIp4QppG,sumare,SP
Dxgrpi9iHTnX,natividade,RJ
R3yxtszItrGn,campo limpo paulista,SP
waKf1M4U40Wi,navegantes,SC
ClZWBzVSxCsL,santo andre,SP
xwvjFw5BNTJF,divinopolis,MG
Yqlf4NhdzllA,rio de janeiro,RJ
wGvoMfhugLc7,sao luis,MA
6sL05V0aEopt,sao paulo,SP
tgUp3VOiPIAt,araguari,MG
8vbnUMkBmgnS,sao paulo,SP
AVhkMFsd5oIM,rio de janeiro,RJ
TiGp45wPLZ0p,juiz de fora,MG
4dUQxZ57mZz1,adamantina,SP
eFXjRCkM5cNB,caxias do sul,RS
KyLghppvrZJp,sao caetano do sul,SP
NUgczY66Mm07,rio de janeiro,RJ
9OhzcEyqrTa4,massaranduba,SC
6upKf3ngTjtB,rio de janeiro,RJ
63PHrcPtipY8,ipueiras,CE
2fmMMRosAm5C,nilopolis,RJ
REYt65AgnYZd,jundiai,SP
LT07g49mdbb7,vila velha,ES
byJLzTO38QGq,pocos de caldas,MG
opQ9KRhnlRvk,aracati,CE
VClEtOcrPXjR,nova friburgo,RJ
c43VgdEloT0o,sumare,SP
r3Rzfms5hTUB,caxias do sul,RS
494DCuSpQMMm,bom conselho,PE
EdmrH4cpzCwk,rio de janeiro,RJ
Us2UlUoRZCrJ,sao paulo,SP
P1utBwoLStO4,sao bernardo do campo,SP
AlTCJVLFd66b,sao paulo,SP
t2iwNsHFw3yx,juiz de fora,MG
LLyaPmYCXaKS,castro alves,BA
wJZozqc3DJpK,campinas,SP
hYMb9YD5wjLq,nova iguacu,RJ
qlJLBpHx3hVM,florianopolis,SC
4xV2gClumVn2,rio de janeiro,RJ
rTHdi5dDwAVH,sao paulo,SP
eVNTCOBiKB2N,castanhal,PA
ZSL4vlVlag4h,sao paulo,SP
Qg4TUv1uELE3,sao bernardo do campo,SP
UF6oHe22R9xn,atibaia,SP
V48gyejy8jTk,palmas,TO
Y0CQjRQ4Q6oa,guaranta,SP
jrwnWiHYIUUz,rio de janeiro,RJ
0TlGDArqxlS0,sao paulo,SP
Pv49SaoB4J7g,criciuma,SC
1XIPcIOgMTEx,osasco,SP
wULHGqSMJ9jB,santa rosa,RS
1fj1mHH58eYS,dores de campos,MG
8xbwFRUYpAUR,petropolis,RJ
qPY5I6hbHETo,araraquara,SP
FaMix4G6TelP,cachoeiro de itapemirim,ES
598ht4IX2Q62,guarulhos,SP
pqCTuDbOmHON,lauro de freitas,BA
h7gVTIr4YZa8,sao paulo,SP
0LojZnLaQrqd,rio de janeiro,RJ
Wk8VMMixaibI,sao paulo,SP
5w5yb3PLnF4x,fortaleza,CE
yTq2gemPhfNh,joao pessoa,PB
dDMOg5Zoslsm,matinhos,PR
QiXfFMGv3qCL,imbituba,SC
xfeiBKGt6jMH,marica,RJ
laDdJ35OGQyM,balsas,MA
rXGa8TjorfzU,rio de janeiro,RJ
IfFI2l6Xue23,sao jose dos campos,SP
M6cRT6BTHmNI,ribeirao preto,SP
Psxmkvt6k2DB,duque de caxias,RJ
olimXGRZJGdv,marilia,SP
KLrOX3pk4oWL,sao paulo,SP
qdj913rszVCm,guarulhos,SP
wBLMrTOfhUVF,sao paulo,SP
4pFd99nBtXVi,florianopolis,SC
J9JenBmLk8Ih,macae,RJ
rfj4xkZgWTQf,garanhuns,PE
opvHUqESb6Uu,matias olimpio,PI
gOqxrgfyembO,curitiba,PR
uHTFGtYDdMrE,sao paulo,SP
NChhldndpydj,sao paulo,SP
TPpswq4qcAP2,sao paulo,SP
t8MoGgZu3hai,manaus,AM
Nw65GaesLP5Y,rio de janeiro,RJ
GrnqR22wKbNW,sao paulo,SP
VZW1Tq36BQlF,sao paulo,SP
8YXvEuMgVOZq,belo horizonte,MG
eMSweLWR2tES,rio de janeiro,RJ
mOEyFBYb0Xnt,joao pessoa,PB
JzFlrIckWzKW,ribeirao preto,SP
YqtRkZN8kScs,aparecida de goiania,GO
PWqkDGbbJbCJ,duque de caxias,RJ
EeTpXq65mEGs,ribeirao das neves,MG
POuyDKB5pzYv,leme,SP
1pnbO5FiIWvN,guarulhos,SP
5LDRGn12zCYX,belo horizonte,MG
efe7CjvxB96V,sao paulo,SP
Bps8ewcftwgI,belem,PA
qRpb5eATdW8V,taboao da serra,SP
yhh8bBIAKq2V,campinas,SP
hMc1O4ZpG9w9,belo horizonte,MG
BD6LRcUxrcrK,rio de janeiro,RJ
y3nDyDGvSoxJ,itajuba,MG
