order_id,product_id,seller_id,price,shipping_charges,total_item_value
dRwkPhKjZQe5,5pbMCCc3oWLX,BWczKEOZMEFy,159.9,20.93,180.83
Oy0X3igObg3d,BCnRvcy2Uzo4,RKad98cTxhSb,238.1,31.8,269.9
LK9KB6c3SbMr,brKswOkWPtqO,K0qPVGdA91KO,161.0,25.87,186.87
0Z92O3FFHOJt,NeOJzo1DmDlC,74cOgo4ZqQNV,54.98,28.65,83.63
ptJ4xfQM3HX6,zlsgA3ue9xqa,axOhCopVpSxE,99.2,79.76,178.96
eHiUff72CUyS,qnHun4YuUlXq,QgSPgHi2XQs8,80.38,61.32,141.7
NuYZJlLxs0yB,5a3fOLvOnQ3s,XDUcHHAatIrl,75.25,35.38,110.63
7jZhn1pHVz5M,R2u3pJSgF7Gr,OnC6iPAbNc8Z,24.1,37.93,62.03
LcB17HIDvr2r,NBFevDBoKcVV,6OzEAZLOjsy2,95.03,71.17,166.2
BCgkH4xSYs2b,MHhBydYAtgZc,RKad98cTxhSb,53.99,87.83,141.82
G5uBycpr6c4E,Ui22w7SlFMmL,lnvB1XSo3zwf,1690.0,38.66,1728.66
dNJo4BmhTkaB,IzQIBDjlHj87,9fFFM6RBxCkT,226.77,28.83,255.60000000000002
TEFHMYcP6YzU,pyCtyCpiCiiG,yxfgQLIrpHFD,106.74,133.15,239.89
UPZCEZJp0QnQ,GXKsSF3KorZK,UCE3Mf4XAd26,100.0,11.36,111.36
3om1js3aSvek,LILj8SpMPpRG,DQDmbEDffCF1,167.0,34.33,201.32999999999998
hbKQtq4Dr2VF,6dk17NOZ57t7,Jpunzl5CGq7E,848.0,33.9,881.9
o9XbrHplkzDE,zb8kSobZD192,0GEadORWUKUQ,74.82,10.5,85.32
louOrNaWk9mz,cQW0QbebODEH,OdnRCxXEzI4n,34.0,26.5,60.5
WUSaf8cMkegy,qlK7rloYFaNP,XoReeOEjvEuw,154.69,20.51,175.2
bM4uVOQzwjno,WLsPyGajhDDs,TD2AMTmc5Ixg,879.99,13.71,893.7
3cSBptpL5cky,MySbhoBdOzeo,OnC6iPAbNc8Z,137.88,47.55,185.43
bM3u4ZP5tK4F,6nOQWFZUyhWM,P4kjq7WSvXsY,61.65,33.35,95.0
ECewHgQMfzsJ,arr0g2RrK33x,LSyj0QCn90kY,26.77,94.93,121.7
HmFs7xDyYefW,WT1URAd96M1g,vxQT8FlJeDdN,87.67,30.66,118.33
Z6fB0GiKYFEP,ljV92XZ8Ntd1,IjlpYfhUbRQs,387.2,64.68,451.88
3TvGLFFhXAnJ,6h122EDXUX6Q,4j49QGcby0zw,37.2,15.67,52.870000000000005
LUf8w6aKUHy3,KHHPB7NP3bIh,2Vzr14MB7bRD,148.48,62.33,210.81
jLOWVjtHdeTI,qSUwXH0S1ZUC,tQFHgEUSAMiP,575.99,81.03,657.02
NNudEJEs1Jzd,YxShRfbll7Iy,VnAPb1lEZYQ6,399.2,87.83,487.03
jZeZihtZEA6q,4LF5aQL6MPqp,8CQ9epWunOJD,21.5,12.03,33.53
c3iybrL1fYFD,gmO9Lmc3rapV,GfxP5sqbRDOE,114.46,5.41,119.86999999999999
QIUadWM8bUTC,sCONCvmO1cEY,0Mzbc3aACMOQ,33.41,37.76,71.16999999999999
DQSOOubYRnnn,N85IReFu7Mxo,f9ZjTvStsXQw,139.33,69.81,209.14000000000001
VlFfzTKsP6th,gLzOmqCtCTvN,r1MWgvi27H4g,399.2,47.55,446.75
kRvJuYRJAKQ9,ZwEgzwr9APcd,RVYhMp9SYXjk,692.0,48.34,740.34
4xvqd1EHXPIA,tNPYEvYHKGbi,fBHtndjqwueV,37.5,34.33,71.83
kqSm8y64NvUI,FfeUwHiAgOED,Cyl6PGvB25KG,42.89,20.9,63.79
Lp9mDTPMgaTr,KD7TrzIgmHq3,SgeUigb5Vbiv,518.18,63.1,581.28
BHdCytkePXxu,kQzAeQScpdcV,tNJnfkCxzhmN,1534.9,26.14,1561.0400000000002
XlkCycRkVEbd,Fn43rroPPaVv,JZPhFrxpqDgz,60.09,38.19,98.28
AMNCYBU24rSf,OvTaf44r73M5,UGCjf2WS6Uvy,28.82,27.8,56.620000000000005
7fj9Gops6Jgk,p5aoeDpBiM6B,Jpunzl5CGq7E,43.35,32.34,75.69
ly1dzn6N5xnr,vxhkO7U5Pkjd,2UV2zaeUhNyA,18.04,70.17,88.21000000000001
nzKcLe3fUNcq,Fs1SX0Grexfo,vBsvOmIRoMaT,161.0,4.85,165.85
tAtyWxRTXuEZ,TOOtACwCpI9S,SSiPMxP6t9t9,509.99,18.4,528.39
umdpW58cJ7Hb,GgVkqMmXNpBx,yNuJ972zjSM4,123.49,44.84,168.32999999999998
VJv0og7wkdbo,4Ht92EY98lPx,tNJnfkCxzhmN,319.0,30.66,349.66
kFOAYpYsilyt,KwqpyCg16vLV,V3iKL8r9W9NR,475.0,30.66,505.66
abBszMjZ5gzK,wVdMS7kv869W,Gr1QDGCaUbIE,193.25,12.99,206.24
JAW8RMCtv35F,9NwzO0Pm0fDM,r7VxefoTVHbb,692.0,46.76,738.76
kUlIC2BkDBpc,7SbxZe82YD4g,2Vzr14MB7bRD,128.99,9.84,138.83
pPi5JmVgVBXx,Y8rSD4BKdFqx,OnC6iPAbNc8Z,137.88,50.43,188.31
7YaGmbauxA7x,T3rhOgD5vNl1,JZPhFrxpqDgz,517.65,30.87,548.52
YrJrFDXCnN1L,EhsegSMhVDd3,YVBAT3QqF9Qj,89.1,91.93,181.03
ZC1ydUJWXYJp,rQgSMxmlXGkG,ruq0u2ZpAMDr,95.03,60.35,155.38
xEw5NJIJBkWT,rQgSMxmlXGkG,ruq0u2ZpAMDr,128.99,12.59,141.58
w62yq3DH88LW,5YhVAU9LpDcj,ruq0u2ZpAMDr,100.0,27.45,127.45
6pbCwdtb8VUM,wk7eS171Fzyc,UOGIrJtSldvd,165.5,53.38,218.88
FhFzXJ3xRTVv,B2PGH4psBhrc,sCFB5ngSqQzf,28.82,27.8,56.620000000000005
qXx0bbZfdXto,NEruT8nkAwoz,TBkUw9PKrND5,131.35,11.02,142.37
l9A2JzRwebGl,KnpzNwvGQbPD,n1qBLUpDVOLU,820.05,25.87,845.92
cprOA6cChjPN,YUJP7KmYRrpd,WG2pVERAEzeW,128.99,29.34,158.33
tVO2kpEKJrvX,huOtiYFnpes9,CYe0rVOTbNZ3,144.77,25.51,170.28
DreSoQ5SyD6X,w1uR2RNTe8ls,vozTKf0tG9Yi,28.82,49.86,78.68
xM5FMj7kJRsI,E32COZqDefrH,3KuTukGXgD7C,148.5,38.51,187.01
lQ4pr6cYdqxV,Z7GUORCuY2rW,eYSq3CcxqlO4,820.05,50.83,870.88
cr7F2ZLv1psq,MsEZQVXeJHPN,1tQEjUJuOyJ8,319.0,39.68,358.68
SqQwuNBhec0x,gJs1bkBcGmQD,UOGIrJtSldvd,1899.0,44.91,1943.91
o8Z5ZLZgRs2L,U7XQZfEeXgkI,V0koygjO8uRW,188.8,17.14,205.94
OzpOO2Nj4vIW,SQ1qh3sJAtio,5Tuxay3bG3t7,509.99,2.46,512.45
sh9puWDODjGa,M76hTdqWRlNU,v7C619QzbXVy,74.89,56.65,131.54
cMcPX8sqVqn4,OC0OzjmplmGc,Pop7GYTjKtm4,34.08,62.6,96.68
ZLs4A1sKQ8Tn,KobVj7yHMd63,s2bxGXOv33PT,2899.0,37.9,2936.9
43r6xXichzxm,Y6fOUhiWUCqJ,WNQeplAutf3H,453.7,34.33,488.03
iAW7UVxwaLGr,qVaU9yebwKrf,dPgh591KNQAz,58.6,173.43,232.03
v2B4jtvVu7Gw,JMO69RbokcET,B5hWl6a5gwY5,24.0,12.86,36.86
yiWlcQRMSeC7,HvjquMJT3mxs,tNJnfkCxzhmN,174.33,20.54,194.87
pp65TPSxfESR,qubIQ1YJvo7L,OnC6iPAbNc8Z,72.4,21.19,93.59
yaJDHHuiHnvh,dAz11YkQkoue,TuPm19CMKvrM,59.21,21.98,81.19
xqhKrJj4uOZa,X9sl5gbsIDb6,RKad98cTxhSb,493.9,177.98,671.88
lF4hOAGAyfba,ZtPoMCnMKDIG,icKrPy3k1vHg,78.73,16.81,95.54
tg0gsxJgeF1q,COySv0ts9Ojd,bl8PTwqK0kvN,679.0,35.03,714.03
ljsYOPKmk5zN,RYKXDBw2Gwz4,JonABeE9tZJ6,309.9,143.67,453.56999999999994
K20OkDzClbf6,em3HM1GpHKEn,7aCGgNx3FvdH,335.99,17.17,353.16
svzsbmqg5Rne,0vbEvli2JYJu,RKad98cTxhSb,100.0,13.96,113.96000000000001
7IZGjPF4kg2y,gzp3BRVIba8M,VyDYXaRCd51S,87.99,6.15,94.14
ZEeAe8tIxyXW,Kp9cg89UIKPV,mFvZj7UmZKhl,27.18,28.82,56.0
pB5l0Q7QpTES,1TCFAwFAlNcn,A7s2wiNKJ3HW,129.46,7.52,136.98000000000002
vfxF8obiNL4f,z1o94Yd6tp1K,DQDmbEDffCF1,28.55,7.94,36.49
YvVPSkPLDT3x,3oBl40sQGzjp,8rHUnSQeQcMj,98.67,23.05,121.72
YGaDpHJBhnQK,9o5aGPLpSZGU,EGW4UK5bOeEZ,19.3,85.75,105.05
1J1etagMyJNv,O8TuzVmZSccc,ZsDn106jXrgr,55.76,35.95,91.71000000000001
CY0HTCmsoXpC,xdpM3YFeWt6M,qMSMJjxggK58,60.09,24.67,84.76
GfMsUBXEhGLD,Vn4zMIj77Pm7,kXyPPO2S6I4J,517.65,6.65,524.3
JrURyroKUUuo,hkEVmMrmDhiV,HuJAPVPJCTBd,403.9,26.72,430.62
iChzt0WQspti,IkMMZ8oQErwd,2ZJaGRSW74BZ,268.38,47.19,315.57
WfvUvMhZ728T,tEjoHkDlwfgW,XePbD5Ocm6Yk,49.99,55.53,105.52000000000001
DDr7bwZTRUL7,0CLkkgH4qeuS,Pl7RQA7pIcaA,181.56,2.46,184.02
Q2cXx6moplH8,arfPQNlgEekl,16pMg4KJ3hIj,223.87,64.32,288.19
ykIRrUpNewAj,8S960EeHj8zN,ISzYkIh85JS5,247.88,47.02,294.9
nRpjSrSXdmWH,UuF3TK5dpUPO,kHU7Og1FfJQN,509.99,61.32,571.3100000000001
7FpnDM1ARaGc,sXwLU0EZNoQI,qeM9i4J3ypy2,966.9,10.27,977.17
lBhoutgoU9DW,5HUJ9cXKMTg8,3FRwW3adXzn7,2799.65,32.45,2832.1
iT0HI3nmhnrP,HFZt5QyhPlus,m3ZW0huovPVQ,432.0,50.28,482.28
Lfb4QMFWVa85,0DoQRZJFrIMa,O04i82YS0uAJ,18.42,32.61,51.03
V7lXqlcHHcZQ,cV5CqC2F2uBP,qnlfARlM8iLa,404.88,42.35,447.23
9uCzSzvzDttP,zbOpRaWbl8I1,cUn7dujqBetE,358.99,19.63,378.62
GuH7eAJtxngV,kOJ94jt7rOEe,c1Dw1Rwr2Qdd,75.25,60.61,135.86
LPUj3uk6OLyz,FlMuTHJ7O6S8,sevytuBWdSFl,125.46,14.08,139.54
kcm5x8oo11cB,nbxRNMrX4Jzz,2a07LobkzHUx,42.2,120.19,162.39
H1ghxb6i5Xui,ecuhdvvVs2UA,YVBAT3QqF9Qj,89.1,12.0,101.1
AETf5HY9m5rR,n0i3j29ZoZiR,Th4bn9IrLNod,93.24,38.88,132.12
dEX5MWXphivH,TmBhtm5lxXuQ,BWczKEOZMEFy,125.46,20.67,146.13
yY1ZPvk5CVRm,mUzVm5ukrxKM,HQ4j3Fr6B61e,120.38,4.97,125.35
AxFLUXjJU2eh,gi5LxRNlmvHn,YlP5976VHgAM,34.05,6.87,40.919999999999995
tTBdNdFTN8VB,am6mCRxtbDCV,XLo80zvVWiTR,199.96,27.36,227.32
d1NFcv7YYY7z,s284eb92Zw1i,UmQttOWjmUMt,100.0,26.02,126.02
fG3ZddnlDi9E,oHvW2HuAhir0,HXQwJKuw50PM,111.27,34.33,145.6
hN3tqNsXoVFT,nJnFyjeoBlXU,YUyDSmEeROvj,163.73,19.03,182.76
odG5AWAbk4Hs,2OcNkGsaLvvq,yTku1xfzzFib,113.57,6.31,119.88
kad8OU8G2BWG,sB3mH3n4QEcI,hmS6KkvxMbyF,109.6,37.81,147.41
Bvd0CLKk3bZu,VVeyjiQM6XeR,P5mwvnUjvI4y,411.0,0.07,411.07
dwIJABvqdvoN,jvhSVxpaJIT0,1LZbgYQZRSEf,1146.0,104.0,1250.0
eE4MCjkfRzEj,USrWNwdVuUhu,lfRV5qiPQJXi,116.55,17.05,133.6
AC5onhtW4L5x,DXG0TFaZjGHO,V8Stg8HdXCTe,403.9,20.9,424.79999999999995
CkGcdzGPtCUO,GViZdHO8h7ru,c5SvhEe8chAa,276.89,51.96,328.84999999999997
5PBL4SVxhjgs,0AR7mtGvo0RV,C7ZtVkLSFyX4,181.56,60.15,241.71
gYH0MBqMpgzq,nMblA4vx5Y8W,16pMg4KJ3hIj,1001.0,16.35,1017.35
aTAGYfR1B6yE,T9KTMb4C9zZp,bl8PTwqK0kvN,56.89,22.97,79.86
TyRe1JvHNkbu,JVSI1iapA3OV,N32MgQgsAb11,94.76,36.96,131.72
qgO0lZfougx6,2zyBolXlEXXX,k6TefnINF6Kt,37.84,20.91,58.75
JdX6hSb32JwO,ygEsvJtHX5Y2,ENekhljjhevR,692.0,19.69,711.69
JvGaL2kAt97j,66FfkbqT7EaT,QVo9EUjjuncJ,33.41,48.84,82.25
NceGU5Sqc3Ue,hjaQfg7LynCv,AtrLVfFKyuAA,515.0,14.42,529.42
tTMiUPKsobO5,iRfmqpDKq7k7,ruq0u2ZpAMDr,107.63,39.07,146.7
hdZly4FjVZrw,kX7oZABYupC7,SixfIXbZXuJK,160.55,47.55,208.10000000000002
0JYB0AEY61rF,JK3c3yVxTupI,vxQT8FlJeDdN,128.99,10.65,139.64000000000001
kSFEzq9n9c2K,8GHrer65PgAK,rA6aq9wj3MEo,65.06,161.82,226.88
0iBLtBldqS9b,zX52jr1DKuys,GXGGgdIiVtUt,19.65,21.18,40.83
xBKs5RMNpVOt,eKz0Cvq5kBgw,Rfeq19yDD0ad,26.9,41.59,68.49000000000001
N1ZslDZtBYQO,EUlr7fkd5PZL,g6AdzghqF6DD,66.96,71.75,138.70999999999998
N71iqwczXq78,p83tJoGCg2bx,elOz7hGMAfs7,95.03,66.83,161.86
DS9fVR3upgbL,TXoYa2BQB5BT,d9sG8w2lJW3v,194.9,0.11,195.01000000000002
Lt6psH3Mt0Aj,Biwi1BNtUB7l,r7VxefoTVHbb,692.0,46.76,738.76
flDJojASInWf,8EMcxO7AFhVP,P2nCHWuo0HC0,16.9,171.5,188.4
xxEtNMjBmQmc,uUIbai70ZPd7,nt1w9AssyxfU,23.73,26.97,50.7
Id738f530bQd,9yzPtMGNfZMO,0YdJSAunKLGa,107.63,18.48,126.11
j30Nh7fyiN2X,82q5wsKWc0iT,V3iKL8r9W9NR,247.0,58.88,305.88
clgyYc1jwvMR,GbaTfVTzgC2a,K0qPVGdA91KO,24.79,60.75,85.53999999999999
6bQaaFygKNVd,blxbTMLOUNON,fsCqcprvYI3I,103.01,28.11,131.12
DHaUGm03nUrj,y4YLXqiBndCx,ENekhljjhevR,56.89,19.38,76.27
smBWOXm0VeMJ,zRtWGsPGkBNx,YYXMiqTJbeNf,329.22,150.8,480.02000000000004
3BgLvksjuwn2,OgrO0qS7TDw3,VZmgxK6ws7Pt,345.6,25.32,370.92
jqNYEaOQS452,VPeKM1EB7I8L,XEurPdGwwrtN,17.5,44.04,61.54
V0xbQQQiziZL,nRfUgVLLDWfp,W0eFCV4DQ2OM,198.5,44.73,243.23
AUgn5v97OXfe,t3Yt7rB0Siv5,0pPOelafmUDD,349.9,2.58,352.47999999999996
20FVBP1X0xgt,IPzSQmUfesmp,KMUPLmVqQPcw,669.9,39.96,709.86
3L537TLcZIij,MLLPuCQhRMAm,vLWjzgEuN5Xb,42.2,45.41,87.61
7EJ7WQCwaZLG,KDcfbFVvB1Sf,77p2EYxcM9MD,251.92,17.44,269.36
Hm4RWw8cJVNN,eWDKjgNWosDD,YVBAT3QqF9Qj,145.95,51.45,197.39999999999998
cCxd1LrjANoD,jCntrZqMnqQO,5vafBVVEdnjw,679.0,32.23,711.23
wF5EFtp8eOa7,iRfmqpDKq7k7,ruq0u2ZpAMDr,107.63,19.96,127.59
udPbdXCGo19s,mt9VgDhuQUgz,iAHv4pnPzV5r,309.9,50.84,360.74
TKkvqu5kzk4r,S2teWB1ZU79A,9fFFM6RBxCkT,136.89,47.86,184.75
VtK1srWKtRaA,6tdi6Rt88yjF,JX4iwTS6jjJU,966.9,67.88,1034.78
LG6TOxyYCbsy,8WgqcyxYXG4d,l1pYW6GBnPMr,779.9,34.33,814.23
KGojGpLNAUOv,vjHjUrWrjjdI,66O92FkKsKzb,12.19,73.11,85.3
rBxMY5uMvXNh,vbOv14NJR4lw,WTbhLip6Y9IF,966.9,33.9,1000.8
WDDYykA8eMde,TdryLJINHQ9O,dQCmV6mcOXGX,109.82,37.93,147.75
fQp3mEKqTejU,qdIo61frOGSm,7KovPWNcMm5O,517.65,47.61,565.26
LOUjytPtntFD,eprI6SIIMwlP,mcvL4jGn9rQ4,71.99,40.27,112.25999999999999
GvTJdcnl5Eln,kktXNGIh1TrV,3EIRvF91uvoZ,2799.65,73.56,2873.21
rJO8agazPAAL,uicu7Mpz6xlZ,V3iKL8r9W9NR,127.77,38.66,166.43
7tV747HGNmIK,ZezRUZZQ85l6,Th4bn9IrLNod,689.0,11.06,700.06
04P3E1sHeLR4,j56fpTaIYkcQ,k6TefnINF6Kt,180.4,50.15,230.55
oeqmvBjg5LQE,Amo5hpDtPLHr,kCGmKvmZymjH,709.9,13.51,723.41
lDlP4Bp8ZnYF,2NiwsuefD13o,YZFX703gR92v,56.89,181.88,238.76999999999998
Kkt0kBPXSMW1,XM7TNJjRQ17o,iiXgE50iwJoX,220.7,64.55,285.25
u7B8FnVEd8t7,Jcrug4mqj8Ri,8Wa4TXXm4Hcx,88.9,92.03,180.93
NkeujmXutnCz,a4SJx1YIB8kC,YlP5976VHgAM,70.23,39.48,109.71000000000001
dvpA0OoUlyku,DqUglAyQWTmm,nhZiNyvHKd8H,182.9,70.34,253.24
OGc8CPDshVeI,u2atxLeCkaHI,KH9VVC2iPaCb,42.89,11.33,54.22
FKmYWFsFCmoK,vj1Q9kGjOug5,y58cZren4xNt,509.99,10.85,520.84
DwptE1ci3sg8,vgWxxs3UCQKT,NuwLRiZXn8kj,56.89,0.11,57.0
P6CRM6I8Aagm,nax1YebXc14S,ySrmZdYRkJXp,128.99,2.58,131.57000000000002
bdcPzexqzdNa,ALWpu05g8Onb,Jpunzl5CGq7E,57.49,32.34,89.83000000000001
pamjvLbqo7ai,czTrrNhfOVNa,XnHBdsXhjHM7,95.03,29.87,124.9
VnECxOLfS5e1,QPNPg2HtS5N1,NPzG9GmZi6FT,10.19,98.76,108.95
W7y2sL8ZfR8W,DSbFYUShKk2Y,f9tu6ULae8aj,432.9,6.87,439.77
MY9X1FC9QdAh,smX5dN4eRNXt,vSZb7TLiRrtf,45.83,110.14,155.97
SE37dGqLjCod,qHbeigz1Rld7,l1pYW6GBnPMr,48.99,32.34,81.33000000000001
Y6p65UDc4Brs,U53hfB1igbhB,RKad98cTxhSb,84.55,72.87,157.42000000000002
Qbx26XBu2Sy7,Xw9o1c5ToW66,bI5cDrYjs9Qa,162.7,31.01,193.70999999999998
v22becReKOwe,Gvk6GWtgVh4r,NPzG9GmZi6FT,91.33,71.02,162.35
8YsdkoPNbjqH,HcxzVO7t4pPL,jSOhwPWVF2Xx,97.05,20.9,117.94999999999999
2CTKaN2l1ey8,06Zem5ml9euJ,l1pYW6GBnPMr,68.0,34.33,102.33
J8eOCTkPVsdq,VyvqSoUrvQ46,EqPcJSwcfSMn,142.14,39.75,181.89
tXd4yWewndci,esWD7Wxlp3sm,rCGS4gtPB176,112.33,37.17,149.5
gTcpdZfJ4SpT,0zTDSlwQ9rSB,C6WhdSZuLC8r,198.5,38.6,237.1
28ZNRBmfFc6H,Z7eD02l7BVgU,WQVVoikIawHa,12.26,29.22,41.48
dAue36DnX82L,3TLFvet7DT85,yHsOFiqVrV1u,34.0,87.87,121.87
CvKNRjKp5VKp,vcnO5bd6PTFF,y2wUonMtvOnt,176.99,67.81,244.8
6m7ejnqyYvJJ,ZHpOFiDUJQcr,RKad98cTxhSb,28.82,56.8,85.62
HrxA1SEUR5nb,Z9X4JeByQEQP,yKLv906bPfTs,265.9,17.44,283.34
nsiojjqh4vds,ZUgY6Jp7dYV1,bl8PTwqK0kvN,125.46,20.67,146.13
B4CjJ4KWDog0,10iN8hAztQdQ,gRJ4l1GA7J8j,45.83,23.05,68.88
cGhfaYBoQVTU,eWDKjgNWosDD,YVBAT3QqF9Qj,167.0,22.47,189.47
jw8BwXFgJy0J,QCAiaLSyGTa2,zPSCpHFnSfys,84.94,21.91,106.85
QJl5RZCXO7W3,jUTyelP6EaaW,Kr8NNcGKvIKp,509.99,30.66,540.65
u48nEmF5phH4,MAIxVyMgmP1X,PwwvbTLHjqnO,84.85,25.87,110.72
PnTZfcNQ1LQK,sB3mH3n4QEcI,hmS6KkvxMbyF,109.6,37.81,147.41
A6iSLt78US9Y,AgrAdmXsPRUb,QaFphUAb15RL,139.79,144.38,284.16999999999996
8HP5YkStT05p,Jhcat9WVor5r,NFUo7mzHc8co,92.65,70.39,163.04000000000002
1JrMp35RoSAx,RedOjqHEfbsf,cdhcscON47ip,167.0,92.03,259.03
nX3GleEzSKOQ,BPGh02pAuy3H,vmUdCiLPoz75,189.8,82.19,271.99
HUpCItovNIu6,JExySfJ2tdCA,ZsDn106jXrgr,79.5,75.04,154.54000000000002
kQrMNGFQxeIJ,GflvPPHuq0zN,ruq0u2ZpAMDr,820.05,7.79,827.8399999999999
3hDTbUcBne4t,6oZamXi7rjc7,EGW4UK5bOeEZ,98.9,9.34,108.24000000000001
Ex3RBeaQHNgK,QvphD5Ig1szU,cUodQhgpRajF,95.03,12.63,107.66
LLfDURvSH3pQ,vHnEPJP2R48s,pgzEZp7qYHHI,56.89,39.2,96.09
HmtplNxhvZnK,LT2cOfLqmL4N,yGbPyLPc8PmT,1899.0,135.34,2034.34
uAcpCYJ1Y7W2,yt1clknFSQJa,MvBLo1GhlfWv,109.82,20.9,130.72
38pMYXJnqiKw,T9PeUENWbJIH,DHOPtCppeECW,87.99,47.55,135.54
yB1GE0OdH75E,etHt0T3o8o7Q,HLSGK0F2vszP,252.99,33.9,286.89
9rinFFKxJYGa,2oYUNiYK2aG7,TD2AMTmc5Ixg,238.64,13.96,252.6
j0EQ4ggUrIs0,sB3mH3n4QEcI,hmS6KkvxMbyF,109.6,34.81,144.41
APLKi7dXUNnO,itww7L4KQJi8,h4lcTgJTuj7f,111.27,67.42,178.69
sPjcefIoJ6h0,mUzVm5ukrxKM,HQ4j3Fr6B61e,120.38,76.05,196.43
dje2lDZfpvFW,n3R8u4WmY18P,i2VPd2aaDnzs,128.99,33.25,162.24
vSmld3xtqZU4,QKuHebKH0sNa,XLxN4hdOlYco,2799.65,15.93,2815.58
eKR8K13pbsNT,LyOiwuaN79fk,yGbPyLPc8PmT,125.46,29.68,155.14
KDDV1wsXqxvd,639iGvMyv0De,jWzS0ayv9TGf,264.5,53.29,317.79
62O46kvFJUZZ,g5vCLowi7j5I,x7dLy2nN7QGy,300.9,37.97,338.87
vDqwixnShPTS,pnUU8DAuFMxG,uEFXsCQR7sKo,41.33,23.6,64.93
64dTmcoDIlAv,qsVHRKRiJaLD,jGMM5Ez3f6X2,125.46,29.68,155.14
KTUxqS8x1p5e,s5skHIeR2hfr,WG2pVERAEzeW,1590.0,63.79,1653.79
GOYhRhiKFapj,Biwi1BNtUB7l,r7VxefoTVHbb,509.99,21.76,531.75
aPFJ5AUrQgtF,jGS8C7w9JnOd,V3iKL8r9W9NR,139.8,46.76,186.56
Q1B2S1xooJ8V,TIxKXqKRP6aU,GVRuCA9gkyyw,178.0,49.61,227.61
HUlrnnqPAEFY,7JStIBjeEVr7,xbr8ZnHWrWgb,2899.0,18.76,2917.76
ItRjVZMlisj1,mQ60HsxXd9uM,XJvsuZl0UKX6,849.5,46.81,896.31
k0KeFlz7Pf9F,yARZ8YZJGPe7,Pq9pySqpTDe1,148.5,37.91,186.41
l8OLgid1g3J2,cK2D2LzsduSN,mSl3Uylm3hlM,1094.04,60.79,1154.83
1Yd9lAW11xu2,0TCzezBqUs0x,wR4cqCClYDyY,178.9,29.1,208.0
sVRSMfw3UbNo,MXIDpBL8zOVA,XiLZgWSbLbMn,849.5,8.85,858.35
pLXc3p2HORSL,qVXS4wp0fSSl,7lyNcFhIeFb8,34.36,5.7,40.06
729jdLtWrgdY,wGjanpXDYnJE,qnplB5uiTm6l,2130.0,23.05,2153.05
N5dmcLFcKLFS,3dBTESPUEMaw,16pMg4KJ3hIj,153.4,67.11,220.51
EppNLU0Ed9UT,4RGv7GdkdYyB,l1pYW6GBnPMr,548.35,47.55,595.9
Mf5dWS68qPHD,1ZffGcfdCkGP,ENekhljjhevR,128.99,2.58,131.57000000000002
XH8Jp5S2Ecdy,dKuIcoYcm9gb,VwdyM1iPhT9K,124.43,54.24,178.67000000000002
OedlnQQZthtL,Rg2SKkwso0pg,OdnRCxXEzI4n,78.73,41.49,120.22
04dJ2zORXCqi,K6J8sVjq2UF5,dstYPMt8ythh,518.18,24.73,542.91
DsdBnavYuqPs,HMryprA6nfPG,ruq0u2ZpAMDr,849.5,71.02,920.52
mHDfSy9NjwM9,sDyExUmuvtcY,DNKLUqfOFddO,367.0,20.9,387.9
OlBz4n7PyJZm,8kUYWjdaVCxf,oI8R7WsNWWBc,50.21,20.9,71.11
6GUxZFAg8YQG,5a3fOLvOnQ3s,coi9xkdo66JI,75.25,42.06,117.31
3UdD0NG1iy9B,J1NZQH75CQXi,7O1D7hGcPvl6,802.14,33.86,836.0
PcAxlQa3tYhu,b0q4n76qKaba,ZB0gGj8Ept17,149.94,6.87,156.81
KDyz5Y85XIyD,DXeIJE6ARr3Q,XePbD5Ocm6Yk,244.69,16.56,261.25
nn0cXc3GmPAf,CAKjBrhMYQcE,7Qp1NwfnM8I2,243.0,161.82,404.82
D6WSr551zj3n,UzCmlPrWCCN1,dueCajRNsGcT,311.95,68.99,380.94
JtV4YwzfAOr1,rHSTHjYFnJS8,g6AdzghqF6DD,43.97,28.61,72.58
kfNPBLyBTXuC,JUZSyxq6s6nI,TBkUw9PKrND5,17.95,18.54,36.489999999999995
k19pqsEyvunw,3yk93DQoQpk3,pmgltuNur5us,18.04,28.56,46.599999999999994
B0pHyeVBm94s,XrQ7ZHlRhKg8,2a07LobkzHUx,42.2,60.79,102.99000000000001
7q1dzVn9i9iG,OC0OzjmplmGc,0TGBD26I0208,194.0,65.59,259.59000000000003
Bs8iNMjaZXvw,tmYJQOCIiFCf,1UBbfTkC9FVR,14.96,24.27,39.230000000000004
XZ5XCde1xngJ,lHeecQzSwMox,2Vzr14MB7bRD,56.89,12.86,69.75
Dl3ruegc7ZvW,izrEzYVXirIB,YVBAT3QqF9Qj,26.2,42.85,69.05
18eLItntmJGW,JPfbQRZtMSNr,8k0MN1tD94EB,38.4,98.53,136.93
8zO3FXcOIwt8,PSwrPpB7Jjuj,V8Stg8HdXCTe,265.9,1.64,267.53999999999996
u2Dqg79iexrA,Fr25PeVhWtTY,0tBoRWzPdf1v,75.25,98.4,173.65
IruucSwuTRTI,UgkSjxoiV9Ev,UOGIrJtSldvd,56.89,21.19,78.08
n5DjNIHgjjMK,TdryLJINHQ9O,dQCmV6mcOXGX,109.82,2.46,112.27999999999999
8a9N444GI57S,94pSqVsMZaEM,bd8RhBYu7arp,24.28,26.11,50.39
