order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,delivery_delay,delivery_time,order_year_month,order_year,order_month,customer_zip_code_prefix,customer_city,customer_state,loyal_customer,kmeans_label,dbscan_label,agglomerative_label,gmm_label
LCjoBkXcgdmY,FFHxdjY0GW8B,delivered,2018-07-29 13:19:43,2018-07-30 19:31:42,2018-08-09 19:37:59,2018-08-27,-18.0,11.0,2018-07,2018,7,5080,fortaleza,CE,0,-1.0,-1.0,-1.0,-1.0
NW9i2FSdHxEz,CfXRxMEGx07Z,delivered,2017-02-26 18:54:24,2017-02-27 06:45:12,2017-03-10 12:18:00,2017-03-24,-14.0,11.0,2017-02,2017,2,27240,estancia velha,RS,0,-1.0,-1.0,-1.0,-1.0
liTlVr8jhv0F,RbcVomfsCL3O,delivered,2018-02-05 19:25:43,2018-02-05 19:50:04,2018-03-02 20:56:45,2018-03-14,-12.0,25.0,2018-02,2018,2,8431,paraipaba,CE,0,-1.0,-1.0,-1.0,-1.0
KGGtc2vAEHoA,RJAZEM1tRMWQ,delivered,2017-10-17 12:39:00,2017-10-18 02:52:31,2017-11-07 12:43:20,2017-11-07,0.0,21.0,2017-10,2017,10,29321,sao caetano do sul,SP,0,-1.0,-1.0,-1.0,-1.0
JkqKs4RcA8KY,IikDDnO67dED,delivered,2017-07-20 10:11:42,2017-07-20 10:23:23,2017-07-26 11:04:59,2017-08-11,-16.0,6.0,2017-07,2017,7,58540,rio de janeiro,RJ,0,-1.0,-1.0,-1.0,-1.0
jdsqV99UFUno,wJ0Y3d0sFYPR,delivered,2018-06-29 07:15:42,2018-06-29 08:00:39,2018-07-05 20:32:03,2018-07-31,-26.0,6.0,2018-06,2018,6,62580,belo horizonte,MG,0,-1.0,-1.0,-1.0,-1.0
U8NTn2xRGHWU,53jkzIUvDQ6H,delivered,2017-09-11 15:25:02,2017-09-11 15:44:03,2017-09-25 21:21:43,2017-09-21,4.0,14.0,2017-09,2017,9,56306,guarulhos,SP,0,-1.0,-1.0,-1.0,-1.0
YnLKTcvVbf0y,MFBfYeEfqjPu,delivered,2018-01-14 20:11:36,2018-01-14 20:18:20,2018-01-26 18:36:47,2018-02-08,-13.0,11.0,2018-01,2018,1,5797,rio pardo de minas,MG,0,-1.0,-1.0,-1.0,-1.0
kltI8ridu03V,DQSlbd4nYcJd,delivered,2018-04-05 13:54:07,2018-04-05 14:09:31,2018-04-26 16:33:02,2018-05-02,-6.0,21.0,2018-04,2018,4,27350,jaboatao dos guararapes,PE,0,-1.0,-1.0,-1.0,-1.0
wv9ahLQJHrTI,91vA7xZEAvze,delivered,2017-12-25 23:23:06,2017-12-27 04:07:51,2018-01-17 18:43:22,2018-01-15,2.0,22.0,2017-12,2017,12,44670,campinas,SP,0,-1.0,-1.0,-1.0,-1.0
ABIr9raFqF4u,RZEBXNpYwHQB,delivered,2018-08-06 02:26:08,2018-08-06 02:44:11,2018-08-13 13:06:57,2018-08-17,-4.0,7.0,2018-08,2018,8,21870,uberlandia,MG,0,-1.0,-1.0,-1.0,-1.0
0Dva6Aqhix6K,YAhzHCibHJES,delivered,2018-02-03 22:42:30,2018-02-03 22:55:25,2018-02-22 14:29:05,2018-03-07,-13.0,18.0,2018-02,2018,2,25942,brasilia,DF,0,-1.0,-1.0,-1.0,-1.0
TEEzcRGmo3cy,YxchVYzjxGE1,delivered,2018-02-10 02:19:28,2018-02-10 02:30:26,2018-02-19 11:32:40,2018-03-07,-16.0,9.0,2018-02,2018,2,78057,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
o1SMwM9CjHOC,yuwiiucuk7aG,delivered,2018-05-14 17:26:57,2018-05-15 04:35:05,2018-05-17 23:28:35,2018-05-22,-5.0,3.0,2018-05,2018,5,92323,santos,SP,0,-1.0,-1.0,-1.0,-1.0
qtiL8FG1ZWZ1,0xKcPh6lZ9rv,delivered,2017-02-26 19:22:42,2017-02-26 19:30:20,2017-03-16 18:32:48,2017-04-18,-33.0,17.0,2017-02,2017,2,4608,resende,RJ,0,-1.0,-1.0,-1.0,-1.0
avozdTwaZEvC,BEQKIEZWAQJO,delivered,2018-03-27 11:00:09,2018-03-28 02:47:20,2018-04-03 17:51:40,2018-04-18,-15.0,7.0,2018-03,2018,3,45790,abaete,MG,0,-1.0,-1.0,-1.0,-1.0
umkYXbHCs5Tm,bFvADEYbMKij,delivered,2018-06-15 13:55:34,2018-06-15 14:25:21,2018-06-21 22:51:08,2018-07-17,-26.0,6.0,2018-06,2018,6,29015,dourados,MS,0,-1.0,-1.0,-1.0,-1.0
3QSgxlMOUbsJ,bstIby7rx2fB,delivered,2017-11-30 14:53:50,2017-12-01 11:31:27,2017-12-13 19:22:04,2017-12-28,-15.0,13.0,2017-11,2017,11,15490,curitiba,PR,0,-1.0,-1.0,-1.0,-1.0
gZ0p8DEJ9d76,Cleoqb9zkRuk,delivered,2017-09-05 08:40:16,2017-09-05 08:50:21,2017-09-21 15:22:28,2017-09-25,-4.0,16.0,2017-09,2017,9,21630,rio de janeiro,RJ,0,-1.0,-1.0,-1.0,-1.0
xt52KJ27gWxG,HkgnfUrY58fB,invoiced,2017-10-23 21:44:36,2017-10-23 21:56:09,,2017-11-14,,,2017-10,2017,10,76962,iturama,MG,0,-1.0,-1.0,-1.0,-1.0
AmfM55QOifKY,QH1Itrq4t16A,delivered,2017-07-19 14:55:52,2017-07-20 02:23:25,2017-07-24 17:27:30,2017-08-10,-17.0,5.0,2017-07,2017,7,4107,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
M4DuKiXB17Pp,2TQtfCZCjoG1,delivered,2017-11-12 13:38:18,2017-11-12 13:50:29,2017-11-18 14:44:44,2017-12-01,-13.0,6.0,2017-11,2017,11,18705,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
ZSP7aShOCP36,gAzNAYiSyzgJ,delivered,2017-04-22 18:07:18,2017-04-22 18:15:19,2017-05-05 08:36:39,2017-05-24,-19.0,12.0,2017-04,2017,4,4704,maurilandia,GO,0,-1.0,-1.0,-1.0,-1.0
gnS4vkecTvAS,hU5eBoy12cNo,delivered,2018-02-08 15:17:08,2018-02-08 15:30:34,2018-02-26 18:17:10,2018-03-08,-10.0,18.0,2018-02,2018,2,9406,ribeirao das neves,MG,0,-1.0,-1.0,-1.0,-1.0
HlMHxwjKtPNL,UPyRracNmLqt,delivered,2017-09-13 14:16:16,2017-09-13 14:30:20,2017-09-21 16:04:58,2017-09-29,-8.0,8.0,2017-09,2017,9,81470,sao jose dos campos,SP,0,-1.0,-1.0,-1.0,-1.0
1uAEtYEpVIB4,NJWr7wnMHl7h,delivered,2017-06-02 21:39:00,2017-06-02 21:55:06,2017-06-16 13:43:03,2017-06-16,0.0,13.0,2017-06,2017,6,70857,salvador,BA,0,-1.0,-1.0,-1.0,-1.0
ipfgI7BYiNAl,AxTN6eVzrJGV,delivered,2017-10-21 22:17:06,2017-10-21 22:35:14,2017-10-30 21:41:37,2017-11-29,-30.0,8.0,2017-10,2017,10,78144,ji-parana,RO,0,-1.0,-1.0,-1.0,-1.0
IGtZBtbNgVPL,ZdDVCPM3OAaH,delivered,2018-07-29 00:46:28,2018-07-29 01:04:08,2018-08-07 11:46:34,2018-08-13,-6.0,9.0,2018-07,2018,7,72917,varginha,MG,0,-1.0,-1.0,-1.0,-1.0
201uj1dPCMgq,UJYYJEzCx1Zd,delivered,2018-01-23 17:15:12,2018-01-23 18:07:16,2018-01-31 18:41:36,2018-02-15,-15.0,8.0,2018-01,2018,1,28024,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
mMtMFf5bTgD8,3pHMTmjqqWMs,delivered,2017-10-30 10:44:32,2017-10-31 12:31:49,2017-12-01 21:21:12,2017-11-30,1.0,32.0,2017-10,2017,10,54705,paco do lumiar,MA,0,-1.0,-1.0,-1.0,-1.0
Lj3oFRRD4t6v,0ghzwq2mUkKz,delivered,2018-04-25 00:48:29,2018-04-25 01:11:02,2018-05-04 20:13:52,2018-05-21,-17.0,9.0,2018-04,2018,4,35311,nova iguacu,RJ,0,-1.0,-1.0,-1.0,-1.0
bQWDvQlF5b7p,MedwUdoYro6C,delivered,2017-11-28 13:23:52,2017-11-28 13:42:02,2017-12-11 18:09:37,2017-12-21,-10.0,13.0,2017-11,2017,11,70278,ipatinga,MG,0,-1.0,-1.0,-1.0,-1.0
bkc1Y3Q773EA,64r7ZraeDWvP,delivered,2017-10-23 10:18:36,2017-10-23 10:56:31,2017-10-25 16:41:46,2017-11-03,-9.0,2.0,2017-10,2017,10,97210,piracicaba,SP,0,-1.0,-1.0,-1.0,-1.0
13ziqLL1V6rw,XJQ7Y8gO97yC,delivered,2018-03-03 10:29:16,2018-03-03 10:48:46,2018-03-12 23:25:56,2018-03-22,-10.0,9.0,2018-03,2018,3,94967,brasilia,DF,0,-1.0,-1.0,-1.0,-1.0
2knf12YGZW9p,wx6WfNP7MvVy,delivered,2018-06-21 04:46:11,2018-06-21 05:16:24,2018-06-22 19:53:49,2018-07-13,-21.0,1.0,2018-06,2018,6,63600,campinas,SP,0,-1.0,-1.0,-1.0,-1.0
garlOd923rG7,66i9mz9121Wu,delivered,2017-11-01 01:52:21,2017-11-01 13:31:20,2017-11-16 20:18:32,2017-11-23,-7.0,15.0,2017-11,2017,11,36307,sao luis,MA,0,-1.0,-1.0,-1.0,-1.0
iF1BpQhWAPMT,a74ultR7rr1S,delivered,2017-11-21 14:54:39,2017-11-23 02:58:34,2017-12-01 00:13:26,2017-12-15,-14.0,9.0,2017-11,2017,11,28991,itaberaba,BA,0,-1.0,-1.0,-1.0,-1.0
VxYc2Lz1Wr37,qmjU8X3ceTI7,delivered,2018-08-03 11:56:31,2018-08-03 12:31:33,2018-08-09 19:36:27,2018-08-21,-12.0,6.0,2018-08,2018,8,75094,campinas,SP,0,-1.0,-1.0,-1.0,-1.0
fYAHQdHxg9tV,2mjVUaJtVqwH,delivered,2017-11-26 00:47:36,2017-11-26 00:57:32,2018-01-10 17:06:59,2017-12-28,13.0,45.0,2017-11,2017,11,39990,caxias do sul,RS,0,-1.0,-1.0,-1.0,-1.0
WAYPbWNsjjF0,3viODLIcr0hX,delivered,2017-11-07 12:21:51,2017-11-07 12:46:16,2017-11-16 22:58:39,2017-11-30,-14.0,9.0,2017-11,2017,11,36594,rio das ostras,RJ,0,-1.0,-1.0,-1.0,-1.0
ixLtCly8MD7L,Bn58SmTAIS0K,delivered,2017-11-25 13:20:42,2017-11-25 13:33:34,2017-12-10 16:53:12,2017-12-15,-5.0,15.0,2017-11,2017,11,79430,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
V4ox2uKsVVoU,hWZeIMqn8ecq,delivered,2018-04-27 14:11:50,2018-04-27 14:32:03,2018-06-07 14:37:42,2018-05-28,10.0,41.0,2018-04,2018,4,76825,taboao da serra,SP,0,-1.0,-1.0,-1.0,-1.0
0XeBGLDTpe4K,ZYR2GzuapJPB,delivered,2017-10-15 23:18:35,2017-10-15 23:28:12,2017-10-19 18:27:40,2017-11-07,-19.0,3.0,2017-10,2017,10,71917,barroso,MG,0,-1.0,-1.0,-1.0,-1.0
yffZ0mT3M5M0,ZnUNOW7Rzxdb,delivered,2018-01-20 17:38:58,2018-02-20 12:05:54,2018-03-08 15:04:33,2018-02-21,15.0,46.0,2018-01,2018,1,89888,jandaia do sul,PR,0,-1.0,-1.0,-1.0,-1.0
uO4B9Eaw7C6p,BZm05pDC86xH,delivered,2017-10-13 12:32:41,2017-10-13 12:49:09,2017-10-30 12:52:27,2017-11-07,-8.0,17.0,2017-10,2017,10,4890,teixeira de freitas,BA,0,-1.0,-1.0,-1.0,-1.0
GU2Bs6qpl5E8,i4wjRi4xNb29,shipped,2017-11-02 15:28:41,2017-11-04 15:10:30,,2017-11-24,,,2017-11,2017,11,1418,franco da rocha,SP,0,-1.0,-1.0,-1.0,-1.0
CD1v6H3MgUjO,q6MR1w5xF4Yu,delivered,2017-06-16 15:49:00,2017-06-16 16:03:44,2017-06-24 09:52:22,2017-07-13,-19.0,7.0,2017-06,2017,6,70753,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
hY4GrtchkV53,4GaNrqG4Qlno,delivered,2018-02-13 17:15:37,2018-02-13 17:27:35,2018-02-26 19:14:10,2018-03-12,-14.0,13.0,2018-02,2018,2,7747,jaragua do sul,SC,0,-1.0,-1.0,-1.0,-1.0
5SyW8K4q894U,Us7ezav69XEp,delivered,2017-08-14 10:00:44,2017-08-15 03:30:43,2017-09-19 17:53:50,2017-09-12,7.0,36.0,2017-08,2017,8,72329,rosario do sul,RS,0,-1.0,-1.0,-1.0,-1.0
lSKFkMH6yfFT,IeatYQ1CNq2g,delivered,2018-04-09 22:09:57,2018-04-10 00:15:31,2018-04-16 14:58:27,2018-05-02,-16.0,6.0,2018-04,2018,4,98807,penapolis,SP,0,-1.0,-1.0,-1.0,-1.0
QdbOKknuQood,IhMoTJ77gaXQ,delivered,2018-04-18 12:56:15,2018-04-18 13:10:38,2018-04-20 23:18:34,2018-04-30,-10.0,2.0,2018-04,2018,4,28055,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
GI2fyNMpNuKu,lWLQ2z8pi14P,delivered,2018-07-01 20:24:32,2018-07-01 20:35:11,2018-07-07 13:15:48,2018-07-30,-23.0,5.0,2018-07,2018,7,57062,palmas,TO,0,-1.0,-1.0,-1.0,-1.0
BfLDQzVweD0O,Z0Tzw11Tfn6b,delivered,2018-08-21 10:35:40,2018-08-21 10:51:32,2018-08-30 22:04:54,2018-09-03,-4.0,9.0,2018-08,2018,8,16015,rio de janeiro,RJ,0,-1.0,-1.0,-1.0,-1.0
raeAAxOK5Js8,yr6dUqbSLeAR,delivered,2017-02-12 17:28:07,2017-02-14 04:15:24,2017-02-21 13:17:57,2017-03-16,-23.0,8.0,2017-02,2017,2,30180,barra mansa,RJ,0,-1.0,-1.0,-1.0,-1.0
jCvgkVPTZ7gd,LeEmkNzac6k7,delivered,2018-03-05 21:47:34,2018-03-05 22:08:47,2018-03-19 15:18:58,2018-03-26,-7.0,13.0,2018-03,2018,3,9175,emilianopolis,SP,0,-1.0,-1.0,-1.0,-1.0
oi6NEvvskvkW,uTjmeNu0AROZ,delivered,2018-06-16 17:34:31,2018-06-16 17:58:37,2018-06-25 14:24:46,2018-07-16,-21.0,8.0,2018-06,2018,6,4202,santo andre,SP,0,-1.0,-1.0,-1.0,-1.0
aU7dnoRJ3VuD,tLkUzBKM1Pym,delivered,2017-05-11 09:13:17,2017-05-11 09:25:21,2017-05-16 09:42:08,2017-05-31,-15.0,5.0,2017-05,2017,5,29020,rio de janeiro,RJ,0,-1.0,-1.0,-1.0,-1.0
jZUDyzNFWgbB,Vu8NT2Nzt2wg,delivered,2017-06-28 21:01:06,2017-06-30 03:15:21,2017-07-14 16:19:41,2017-07-20,-6.0,15.0,2017-06,2017,6,4705,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
5DCVYLd4D7ap,sMnMDXkRb8Ha,delivered,2018-02-01 08:52:15,2018-02-03 02:53:47,2018-02-16 15:35:44,2018-02-23,-7.0,15.0,2018-02,2018,2,78455,mogi das cruzes,SP,0,-1.0,-1.0,-1.0,-1.0
I0aEXaHioC8c,fNALkKsZsiym,delivered,2018-04-25 21:07:17,2018-04-25 21:30:12,2018-04-27 14:22:49,2018-05-04,-7.0,1.0,2018-04,2018,4,5760,almirante tamandare,PR,0,-1.0,-1.0,-1.0,-1.0
CAMIExlCmBwK,gw8w302fMnbj,delivered,2018-06-21 20:29:25,2018-06-23 01:40:32,2018-07-04 14:04:53,2018-07-12,-8.0,12.0,2018-06,2018,6,39450,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
a7KzvGjfHDJN,k41OY3poUJ3q,delivered,2018-08-11 16:02:08,2018-08-11 16:40:05,2018-08-24 17:18:52,2018-09-10,-17.0,13.0,2018-08,2018,8,74953,campos novos,SC,0,-1.0,-1.0,-1.0,-1.0
XLaaxulhkVrG,zqYq9ImDIhHy,delivered,2017-03-13 09:40:32,2017-03-13 09:40:32,2017-03-22 14:14:42,2017-04-03,-12.0,9.0,2017-03,2017,3,3008,belo horizonte,MG,0,-1.0,-1.0,-1.0,-1.0
qoxFSXOATG4W,8yR69ChpfwkO,delivered,2018-02-13 21:54:39,2018-02-14 21:50:28,2018-03-17 14:36:27,2018-03-05,12.0,31.0,2018-02,2018,2,8021,sao goncalo,RJ,0,-1.0,-1.0,-1.0,-1.0
xPaBqqRQKsip,4ivlpmd1VjyS,delivered,2018-06-07 11:15:40,2018-06-07 11:37:18,2018-06-18 18:11:25,2018-07-18,-30.0,11.0,2018-06,2018,6,44057,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
4AtIDtPfrocf,QkDMeuJCPfAL,delivered,2017-07-17 10:36:43,2017-07-17 10:50:20,2017-07-24 17:17:48,2017-08-09,-16.0,7.0,2017-07,2017,7,48925,curitiba,PR,0,-1.0,-1.0,-1.0,-1.0
9ddnV09CvqZO,dbpybrf7GKuY,delivered,2017-10-18 08:47:45,2017-10-18 09:06:21,2017-10-31 15:23:57,2017-11-13,-13.0,13.0,2017-10,2017,10,27946,colatina,ES,0,-1.0,-1.0,-1.0,-1.0
YWftDYebxfLt,Qq4r71ZT8ii3,delivered,2017-03-21 20:03:16,2017-03-21 20:03:16,2017-03-27 15:45:50,2017-04-07,-11.0,5.0,2017-03,2017,3,9891,mogi das cruzes,SP,0,-1.0,-1.0,-1.0,-1.0
wjntca4JViWT,vpP9HWaJFYoZ,delivered,2018-02-05 12:22:55,2018-02-05 12:30:25,2018-02-19 19:42:19,2018-03-02,-11.0,14.0,2018-02,2018,2,16430,juiz de fora,MG,0,-1.0,-1.0,-1.0,-1.0
Pc8zjcRLAbZJ,JmtNykCuTXok,delivered,2017-12-29 00:29:14,2017-12-29 15:09:25,2018-01-25 01:12:59,2018-02-01,-7.0,27.0,2017-12,2017,12,18380,sao goncalo,RJ,0,-1.0,-1.0,-1.0,-1.0
jWfczCZWfBJC,Gk53QmavlpC4,delivered,2017-10-30 23:52:37,2017-11-01 03:26:29,2017-11-07 19:26:42,2017-11-07,0.0,7.0,2017-10,2017,10,4902,itapevi,SP,0,-1.0,-1.0,-1.0,-1.0
fsoYUU0dl1pn,xaqHAwUDtTMU,delivered,2018-06-19 09:13:11,2018-06-19 09:36:47,2018-06-26 22:16:42,2018-07-16,-20.0,7.0,2018-06,2018,6,13650,para de minas,MG,0,-1.0,-1.0,-1.0,-1.0
a4YfIJIljnUm,AQzvG058L0be,delivered,2018-05-22 20:17:56,2018-05-22 20:37:13,2018-05-30 23:44:18,2018-06-01,-2.0,8.0,2018-05,2018,5,86935,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
5lwBxwM18cpb,kogoQrx4fsff,delivered,2017-10-17 21:58:21,2017-10-17 22:07:27,2017-10-20 14:56:54,2017-11-03,-14.0,2.0,2017-10,2017,10,71996,salesopolis,SP,0,-1.0,-1.0,-1.0,-1.0
KdQ9TgBqbmjL,Cv4JxnvO0h89,delivered,2017-06-08 23:28:16,2017-06-08 23:42:48,2017-06-21 18:13:40,2017-07-03,-12.0,12.0,2017-06,2017,6,2721,foz do iguacu,PR,0,-1.0,-1.0,-1.0,-1.0
WOo0a7oTqjq3,YnAJVzblvLEJ,delivered,2017-09-22 08:21:55,2017-09-23 02:25:52,2017-10-01 12:12:18,2017-10-20,-19.0,9.0,2017-09,2017,9,70238,campinas,SP,0,-1.0,-1.0,-1.0,-1.0
s8JKVN2aI7CA,FTjjL2FCGePb,delivered,2018-06-05 16:56:38,2018-06-05 17:15:38,2018-06-13 18:48:54,2018-07-11,-28.0,8.0,2018-06,2018,6,6455,osasco,SP,0,-1.0,-1.0,-1.0,-1.0
6XbFuTxFbdVG,mkCxeHbCYjuD,delivered,2018-06-03 18:48:07,2018-06-03 18:55:17,2018-06-11 19:18:53,2018-07-25,-44.0,8.0,2018-06,2018,6,45201,rio de janeiro,RJ,0,-1.0,-1.0,-1.0,-1.0
vBI1Fe7qxrbY,BNh0yUDyVbRR,delivered,2017-10-27 23:54:00,2017-10-28 01:30:57,2017-11-07 20:36:29,2017-12-11,-34.0,10.0,2017-10,2017,10,35118,aparecida de goiania,GO,0,-1.0,-1.0,-1.0,-1.0
wznjj0uOT4da,S5sCkFJ5WRl1,delivered,2017-02-06 22:44:52,2017-02-06 22:55:12,2017-02-17 20:16:51,2017-03-03,-14.0,10.0,2017-02,2017,2,3143,passos,MG,0,-1.0,-1.0,-1.0,-1.0
cWarO0Oga2p1,bDbyg9R7vj7c,delivered,2018-03-14 13:46:03,2018-03-14 14:28:45,2018-03-21 18:56:30,2018-04-03,-13.0,7.0,2018-03,2018,3,72960,guarulhos,SP,0,-1.0,-1.0,-1.0,-1.0
3HHHHyjCPbfA,IAG7ZS0kpkWt,invoiced,2018-01-12 21:17:40,2018-01-16 03:34:36,,2018-02-07,,,2018-01,2018,1,54759,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
FKEK68g7IZbx,WTKt3gEPGjYi,delivered,2017-07-20 15:04:22,2017-07-20 15:25:10,2017-07-26 20:32:24,2017-08-09,-14.0,6.0,2017-07,2017,7,5086,santo anastacio,SP,0,-1.0,-1.0,-1.0,-1.0
I30ioITQ2FJi,GSeIGH7HHxSz,delivered,2018-04-21 11:23:31,2018-04-24 17:42:41,2018-04-30 15:50:38,2018-05-18,-18.0,9.0,2018-04,2018,4,4320,curitiba,PR,0,-1.0,-1.0,-1.0,-1.0
reTMqLbgyl36,5mNLFcLkoQA8,delivered,2018-07-22 19:49:25,2018-07-23 12:31:51,2018-07-28 17:20:29,2018-08-24,-27.0,5.0,2018-07,2018,7,79051,abreu e lima,PE,0,-1.0,-1.0,-1.0,-1.0
C3Dt8APccA0D,4Xehx686r4ub,delivered,2018-04-23 10:09:03,2018-04-24 18:11:03,2018-04-25 18:58:59,2018-05-08,-13.0,2.0,2018-04,2018,4,15440,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
F6iNwmhvLBDn,x3UfHZ7BZC1n,delivered,2017-07-11 07:53:49,2017-07-13 02:50:21,2017-07-17 18:48:08,2017-07-25,-8.0,6.0,2017-07,2017,7,1442,guarulhos,SP,0,-1.0,-1.0,-1.0,-1.0
OAc1DxClPfiV,2tVT5lshZIsm,delivered,2017-11-14 00:28:51,2017-11-14 00:50:26,2017-11-25 20:11:49,2017-11-28,-3.0,11.0,2017-11,2017,11,34001,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
2a0BYiy5mCav,QgkA7dTKc5nw,shipped,2017-05-08 00:45:17,2017-05-08 01:02:05,,2017-05-31,,,2017-05,2017,5,6395,ribeirao preto,SP,0,-1.0,-1.0,-1.0,-1.0
lB8ueGzlNn0y,dMMCAiFJ7JG4,delivered,2017-12-06 22:24:22,2017-12-06 22:33:33,2017-12-19 19:47:40,2018-01-10,-22.0,12.0,2017-12,2017,12,9112,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
vngdY1YqRPKg,mrmNume9NX3X,delivered,2017-09-22 22:39:25,2017-09-22 22:50:16,2017-09-28 23:48:02,2017-10-16,-18.0,6.0,2017-09,2017,9,59594,cruzeiro,SP,0,-1.0,-1.0,-1.0,-1.0
Wu0ovWJaYD3Z,mQDXCUK92kEv,delivered,2017-05-11 00:36:48,2017-05-11 01:42:39,2017-05-23 13:56:05,2017-05-31,-8.0,12.0,2017-05,2017,5,62190,niteroi,RJ,0,-1.0,-1.0,-1.0,-1.0
yrjzmkDRQgVk,MSXhqwCoy3xj,delivered,2017-03-02 12:35:51,2017-03-02 14:30:29,2017-03-09 09:41:51,2017-03-23,-14.0,6.0,2017-03,2017,3,73041,divino,MG,0,-1.0,-1.0,-1.0,-1.0
2ARVL2feUqOM,GLNZTeG6usEm,delivered,2017-02-08 16:06:47,2017-02-09 02:55:45,2017-02-21 17:08:42,2017-03-09,-16.0,13.0,2017-02,2017,2,25780,marialva,PR,0,-1.0,-1.0,-1.0,-1.0
IwvPjA9m95nb,DhI0pUtvbeMX,delivered,2017-02-06 00:37:19,2017-02-06 01:05:38,2017-02-09 15:25:01,2017-03-08,-27.0,3.0,2017-02,2017,2,78360,londrina,PR,0,-1.0,-1.0,-1.0,-1.0
ZXcoe5NNT5Zb,8lBOVFeKwmeH,delivered,2017-10-30 16:51:17,2017-10-30 18:33:07,2017-11-06 21:58:31,2017-11-17,-11.0,7.0,2017-10,2017,10,39475,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
JY52OiBoCq0W,AdrsyP1Q6vHp,delivered,2017-05-03 20:13:43,2017-05-03 20:25:08,2017-05-15 14:32:36,2017-05-30,-15.0,11.0,2017-05,2017,5,2077,santa maria,RS,0,-1.0,-1.0,-1.0,-1.0
OpFCR9Il8bRU,OG3MzvwnvSPr,delivered,2017-05-24 17:49:08,2017-05-26 22:25:13,2017-06-01 17:35:52,2017-06-16,-15.0,7.0,2017-05,2017,5,42738,rio de janeiro,RJ,0,-1.0,-1.0,-1.0,-1.0
VrSTUM7rSCnm,ROiAhWl59Alo,delivered,2017-11-19 11:35:49,2017-11-19 11:50:51,2017-11-25 16:07:21,2017-12-01,-6.0,6.0,2017-11,2017,11,8771,maua,SP,0,-1.0,-1.0,-1.0,-1.0
AYN6L5VoWiKE,Q8T4eNEA8MGv,delivered,2018-06-23 18:28:23,2018-06-23 18:58:14,2018-06-29 15:38:51,2018-07-17,-18.0,5.0,2018-06,2018,6,57038,osasco,SP,0,-1.0,-1.0,-1.0,-1.0
lKGP6SZamoCH,HrCcIQil7Z8F,delivered,2018-05-09 10:54:32,2018-05-09 11:11:47,2018-05-23 19:41:29,2018-06-05,-13.0,14.0,2018-05,2018,5,44090,cuiaba,MT,0,-1.0,-1.0,-1.0,-1.0
x3gfTIFweJx8,CCvbyjZEW9ov,delivered,2018-03-12 17:27:41,2018-03-12 17:49:23,2018-04-07 13:51:05,2018-04-03,4.0,25.0,2018-03,2018,3,29304,foz do iguacu,PR,0,-1.0,-1.0,-1.0,-1.0
pACsd1XmXTPd,4SW82c72XTVK,delivered,2018-06-03 00:20:18,2018-06-03 00:30:17,2018-06-06 18:21:56,2018-06-20,-14.0,3.0,2018-06,2018,6,56321,cubatao,SP,0,-1.0,-1.0,-1.0,-1.0
bBPuPFkOW91i,KshbyzPqjhoo,delivered,2017-08-01 18:35:02,2017-08-01 18:50:20,2017-08-04 21:47:06,2017-08-14,-10.0,3.0,2017-08,2017,8,70238,campinas,SP,0,-1.0,-1.0,-1.0,-1.0
QXMbz15meqfc,kYbyyzU8m1gH,delivered,2018-01-08 23:50:22,2018-01-10 10:33:03,2018-01-17 18:04:19,2018-02-05,-19.0,8.0,2018-01,2018,1,36892,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
SqQV1J4tm7v9,a6UcwLtTwVqS,delivered,2018-02-10 17:01:42,2018-02-10 17:15:43,2018-02-22 15:05:42,2018-03-13,-19.0,11.0,2018-02,2018,2,35770,medianeira,PR,0,-1.0,-1.0,-1.0,-1.0
o57bZkrucxRZ,kw7wBZcjSqmr,delivered,2017-05-07 15:53:31,2017-05-07 16:05:18,2017-05-16 09:43:00,2017-06-01,-16.0,8.0,2017-05,2017,5,59066,varzea paulista,SP,0,-1.0,-1.0,-1.0,-1.0
ZPCalOOmiyBK,vKXW2weKpbUg,delivered,2017-08-13 08:42:15,2017-08-15 03:30:09,2017-08-30 17:22:30,2017-09-14,-15.0,17.0,2017-08,2017,8,27110,sobradinho,BA,0,-1.0,-1.0,-1.0,-1.0
